Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve"
30.063,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.86,764.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.063,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.86,764.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.064,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.86,764.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.064,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,764.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.065,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.065,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.066,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.066,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.067,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-1578.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.067,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-42.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.068,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-860.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.068,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,2658.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.069,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.069,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.069,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.070,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.070,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.071,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.071,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.072,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.84
30.072,778.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.088,781.00,0.38,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.088,781.00,0.37,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.089,781.00,0.37,8.00,151.92,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.089,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.090,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.090,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.091,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.091,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.092,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.092,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.092,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.093,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.96,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.093,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.094,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.094,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.094,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.095,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.095,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-960.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.096,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-289.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.096,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,-1606.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.097,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1900.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.097,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.097,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.098,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.098,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.099,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,20.00,20.30,0.00,4.97
33.099,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,20.30,0.00,4.97
33.099,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
33.100,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
33.100,781.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.089,759.00,0.37,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.089,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.090,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.090,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.091,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.091,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.092,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.092,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.093,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.093,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.094,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.094,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.095,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.095,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.096,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.096,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.097,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.097,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-1557.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.098,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-794.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.098,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,193.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.099,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,1980.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.099,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.100,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.100,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.100,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.101,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.101,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.102,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.102,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
36.103,759.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.149,1295.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.150,1295.00,1.01,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.150,1295.00,1.01,72.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.151,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.151,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.151,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.152,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.152,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.153,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.153,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.154,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.154,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,26.14,2.76,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.155,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,26.14,26.75,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.155,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,26.14,26.75,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.156,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,26.14,26.75,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.156,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,26.14,26.75,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.157,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,26.14,26.75,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.157,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,26.14,26.75,763.00,0.00,0.00,67.00,67.00,-882.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
39.157,1295.00,1.01,72.00,477.48,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,26.14,26.75,763.00,0.00,0.00,67.00,67.00,-1784.00,-768.00,-1546.00,3016.00,19938.00,14621.00,26780.00,65535.00,19.00,19.50,0.00,4.97
